2025-07-28 16:35:46,896 |     INFO | core.Core | 初始化DataSegment: 8 个进程, chunk_size=200000
2025-07-28 16:35:46,896 |     INFO | core.Core | DataProcessor初始化: chunk_size=200000, n_processes=8
2025-07-28 16:35:46,897 |     INFO | core.Core | 航班排名系统核心控制器初始化完成
2025-07-28 16:35:46,897 |     INFO | core.Core | ================================================================================
2025-07-28 16:35:46,897 |     INFO | core.Core | 开始完整流水线执行
2025-07-28 16:35:46,897 |     INFO | core.Core | ================================================================================
2025-07-28 16:35:46,897 |     INFO | core.Core | ============================================================
2025-07-28 16:35:46,897 |     INFO | core.Core | 开始数据处理阶段
2025-07-28 16:35:46,897 |     INFO | core.Core | ============================================================
2025-07-28 16:35:46,897 |     INFO | core.Core | 开始数据处理流水线
2025-07-28 16:35:46,898 |     INFO | core.Core | 所有输出文件已存在
2025-07-28 16:35:46,898 |     INFO | core.Core | 执行完整性验证...
2025-07-28 16:35:46,898 |     INFO | core.Core | 开始验证分割结果...
2025-07-28 16:35:54,748 |     INFO | core.Core | 验证结果:
2025-07-28 16:35:54,750 |     INFO | core.Core |   原始数据: 18,145,372 行, 105,539 ranker_id
2025-07-28 16:35:54,750 |     INFO | core.Core |   分割数据: 18,145,372 行, 105,539 ranker_id
2025-07-28 16:35:54,750 |     INFO | core.Core |   行数匹配: True, ranker_id匹配: True
2025-07-28 16:35:54,986 |     INFO | core.Core | 现有分割文件验证通过
2025-07-28 16:35:54,986 |     INFO | core.Core | 开始验证分割结果...
2025-07-28 16:35:57,689 |     INFO | core.Core | 验证结果:
2025-07-28 16:35:57,689 |     INFO | core.Core |   原始数据: 6,897,776 行, 45,231 ranker_id
2025-07-28 16:35:57,690 |     INFO | core.Core |   分割数据: 6,897,776 行, 45,231 ranker_id
2025-07-28 16:35:57,690 |     INFO | core.Core |   行数匹配: True, ranker_id匹配: True
2025-07-28 16:35:57,737 |     INFO | core.Core | 现有分割文件验证通过
2025-07-28 16:35:57,737 |     INFO | core.Core | 验证通过，跳过处理
2025-07-28 16:35:57,739 |     INFO | core.Core | process_pipeline 耗时: 10.84s
2025-07-28 16:35:57,739 |     INFO | core.Core | ✓ 数据处理阶段完成
2025-07-28 16:35:57,739 |     INFO | core.Core | run_data_processing 耗时: 10.84s
2025-07-28 16:35:57,740 |     INFO | core.Core | ============================================================
2025-07-28 16:35:57,740 |     INFO | core.Core | 开始模型训练阶段
2025-07-28 16:35:57,740 |     INFO | core.Core | ============================================================
2025-07-28 16:35:57,741 |     INFO | core.Core | ✓ 训练数据文件存在: train_segment_0.parquet
2025-07-28 16:35:57,741 |     INFO | core.Core | ✓ 训练数据文件存在: train_segment_1.parquet
2025-07-28 16:35:57,741 |     INFO | core.Core | ✓ 训练数据文件存在: train_segment_2.parquet
