2025-07-26 14:19:42,010 |     INFO | core.Core | 初始化DataSegment: 8 个进程, chunk_size=200000
2025-07-26 14:19:42,010 |     INFO | core.Core | 初始化DataProcessor: chunk_size=200000, n_processes=8
2025-07-26 14:19:42,011 |     INFO | core.Core | ================================================================================
2025-07-26 14:19:42,011 |     INFO | core.Core | 开始完整流水线执行
2025-07-26 14:19:42,011 |     INFO | core.Core | ================================================================================
2025-07-26 14:19:42,012 |     INFO | core.Core | ============================================================
2025-07-26 14:19:42,012 |     INFO | core.Core | 开始数据处理阶段
2025-07-26 14:19:42,012 |     INFO | core.Core | ============================================================
2025-07-26 14:19:42,013 |     INFO | core.Core | 开始数据处理流水线
2025-07-26 14:19:42,013 |     INFO | core.Core | 所有输出文件已存在
2025-07-26 14:19:42,014 |     INFO | core.Core | 执行完整性验证...
2025-07-26 14:19:42,014 |     INFO | core.Core | 开始验证分割结果...
