2025-07-31 02:30:21,845 |     INFO | core.Core | 初始化DataSegment: 8 个进程, chunk_size=200000
2025-07-31 02:30:21,845 |     INFO | core.Core | DataProcessor初始化: chunk_size=200000, n_processes=8
2025-07-31 02:30:21,845 |     INFO | core.Core | 训练器初始化完成
2025-07-31 02:30:21,846 |     INFO | core.Core | 训练模式: GPU加速 + 串行fold训练
2025-07-31 02:30:21,846 |     INFO | core.Core | 预测器初始化完成
2025-07-31 02:30:21,846 |     INFO | core.Core | 核心控制器初始化完成
2025-07-31 02:30:21,847 |     INFO | core.Core | 开始完整流水线执行
2025-07-31 02:30:21,848 |     INFO | core.Core | 开始数据处理
2025-07-31 02:30:21,858 |     INFO | core.Core | 开始数据处理流水线
2025-07-31 02:30:21,858 |     INFO | core.Core | 开始处理 TRAIN 数据
2025-07-31 02:30:21,859 |     INFO | core.Core | 编码文件已存在，跳过: data\aeroclub-recsys-2025\encoded\train\train_encoded.parquet
2025-07-31 02:30:21,859 |     INFO | core.Core | encode_data 耗时: 0.00s
2025-07-31 02:30:21,859 |     INFO | core.Core | 分割文件已存在，跳过
2025-07-31 02:30:21,859 |     INFO | core.Core | 开始验证 train 数据集的分割结果...
2025-07-31 02:30:28,378 |     INFO | core.Core | 验证结果:
2025-07-31 02:30:28,379 |     INFO | core.Core |   原始数据: 18,145,372 行, 105,539 ranker_id
2025-07-31 02:30:28,379 |     INFO | core.Core |   分割数据: 18,075,751 行, 90,728 ranker_id
2025-07-31 02:30:28,379 |     INFO | core.Core |   行数匹配: False, ranker_id匹配: False
2025-07-31 02:30:28,380 |  WARNING | core.Core | 行数差异: 69621 行
2025-07-31 02:30:28,380 |  WARNING | core.Core | ranker_id差异: 14811 个
2025-07-31 02:30:28,672 |  WARNING | core.Core | 略过 Train 数据集完整性验证
2025-07-31 02:30:28,672 |     INFO | core.Core | segment_data 耗时: 6.81s
2025-07-31 02:30:28,673 |     INFO | core.Core | 开始 train 特征工程
2025-07-31 02:30:29,650 |     INFO | core.Core | 开始特征工程: (6089760, 52)
2025-07-31 02:30:30,843 |     INFO | core.Core | create_core_features 耗时: 1.19s
2025-07-31 02:30:32,316 |     INFO | core.Core | create_route_features 耗时: 1.43s
2025-07-31 02:30:33,179 |     INFO | core.Core | create_time_features 耗时: 0.82s
2025-07-31 02:30:39,336 |     INFO | core.Core | create_ranker_features 耗时: 6.08s
2025-07-31 02:30:39,816 |     INFO | core.Core | create_carrier_features 耗时: 0.43s
2025-07-31 02:30:40,288 |     INFO | core.Core | create_passenger_features 耗时: 0.41s
2025-07-31 02:30:42,685 |     INFO | core.Core | 特征工程完成: (6089760, 52) -> (6089760, 103)
2025-07-31 02:30:42,685 |     INFO | core.Core | 新增特征: 51
2025-07-31 02:30:42,740 |     INFO | core.Core | process_features 耗时: 13.27s
2025-07-31 02:30:49,269 |  WARNING | core.Core | 发现异常值: 27802413 个
2025-07-31 02:30:49,270 |     INFO | core.Core | validate_and_clean 耗时: 6.53s
2025-07-31 02:30:57,228 |     INFO | core.Core | 处理完成: data\aeroclub-recsys-2025\segmented\train\train_segment_0.parquet -> data\aeroclub-recsys-2025\processed\train\train_segment_0.parquet
2025-07-31 02:30:57,228 |     INFO | core.Core |   形状: (6089760, 52) -> (6089760, 103)
