2025-07-28 23:54:10,018 |     INFO | core.Core | 初始化DataSegment: 8 个进程, chunk_size=200000
2025-07-28 23:54:10,018 |     INFO | core.Core | DataProcessor初始化: chunk_size=200000, n_processes=8
2025-07-28 23:54:10,018 |     INFO | core.Core | 预测器初始化: GPU=None
2025-07-28 23:54:10,018 |     INFO | core.Core | 航班排名系统核心控制器初始化完成
2025-07-28 23:54:10,018 |     INFO | core.Core | ================================================================================
2025-07-28 23:54:10,019 |     INFO | core.Core | 开始完整流水线执行
2025-07-28 23:54:10,019 |     INFO | core.Core | ================================================================================
2025-07-28 23:54:10,028 |     INFO | core.Core | ============================================================
2025-07-28 23:54:10,028 |     INFO | core.Core | 开始数据处理阶段
2025-07-28 23:54:10,028 |     INFO | core.Core | ============================================================
2025-07-28 23:54:10,028 |     INFO | core.Core | 开始数据处理流水线
2025-07-28 23:54:10,028 |     INFO | core.Core | 开始处理 TRAIN 数据
2025-07-28 23:54:10,029 |     INFO | core.Core | 编码文件已存在，跳过: data\aeroclub-recsys-2025\encoded\train\train_encoded.parquet
2025-07-28 23:54:10,029 |     INFO | core.Core | encode_data 耗时: 0.00s
2025-07-28 23:54:10,030 |     INFO | core.Core | 分割文件已存在，跳过
2025-07-28 23:54:10,030 |     INFO | core.Core | segment_data 耗时: 0.00s
2025-07-28 23:54:10,030 |     INFO | core.Core | TRAIN 数据处理完成
2025-07-28 23:54:10,030 |     INFO | core.Core | process_data_type 耗时: 0.00s
2025-07-28 23:54:10,030 |     INFO | core.Core | 开始处理 TEST 数据
2025-07-28 23:54:10,030 |     INFO | core.Core | 编码文件已存在，跳过: data\aeroclub-recsys-2025\encoded\test\test_encoded.parquet
2025-07-28 23:54:10,030 |     INFO | core.Core | encode_data 耗时: 0.00s
2025-07-28 23:54:10,031 |     INFO | core.Core | 开始分割 test 数据
2025-07-28 23:54:10,042 |     INFO | core.Core | 输入: 6,897,776 行, 105.5MB
2025-07-28 23:54:10,042 |     INFO | core.Core | 开始分割处理 data\aeroclub-recsys-2025\encoded\test\test_encoded.parquet
2025-07-28 23:54:10,042 |     INFO | core.Core | 开始预扫描文件进行ranker_id分类...
