2025-07-28 16:31:46,265 |     INFO | core.Core | 初始化DataSegment: 8 个进程, chunk_size=200000
2025-07-28 16:31:46,265 |     INFO | core.Core | DataProcessor初始化: chunk_size=200000, n_processes=8
2025-07-28 16:31:46,265 |     INFO | core.Core | 航班排名系统核心控制器初始化完成
2025-07-28 16:31:46,265 |     INFO | core.Core | ================================================================================
2025-07-28 16:31:46,265 |     INFO | core.Core | 开始完整流水线执行
2025-07-28 16:31:46,265 |     INFO | core.Core | ================================================================================
2025-07-28 16:31:46,266 |     INFO | core.Core | ============================================================
2025-07-28 16:31:46,266 |     INFO | core.Core | 开始数据处理阶段
2025-07-28 16:31:46,266 |     INFO | core.Core | ============================================================
2025-07-28 16:31:46,267 |     INFO | core.Core | 开始数据处理流水线
2025-07-28 16:31:46,268 |     INFO | core.Core | 所有输出文件已存在
2025-07-28 16:31:46,268 |     INFO | core.Core | 执行完整性验证...
2025-07-28 16:31:46,269 |     INFO | core.Core | 开始验证分割结果...
2025-07-28 16:31:57,643 |     INFO | core.Core | 验证结果:
2025-07-28 16:31:57,657 |     INFO | core.Core |   原始数据: 18,145,372 行, 105,539 ranker_id
2025-07-28 16:31:57,657 |     INFO | core.Core |   分割数据: 18,145,372 行, 105,539 ranker_id
2025-07-28 16:31:57,657 |     INFO | core.Core |   行数匹配: True, ranker_id匹配: True
2025-07-28 16:31:58,450 |     INFO | core.Core | 现有分割文件验证通过
2025-07-28 16:31:58,456 |     INFO | core.Core | 开始验证分割结果...
2025-07-28 16:32:03,074 |     INFO | core.Core | 验证结果:
2025-07-28 16:32:03,074 |     INFO | core.Core |   原始数据: 6,897,776 行, 45,231 ranker_id
2025-07-28 16:32:03,076 |     INFO | core.Core |   分割数据: 6,897,776 行, 45,231 ranker_id
2025-07-28 16:32:03,076 |     INFO | core.Core |   行数匹配: True, ranker_id匹配: True
2025-07-28 16:32:03,134 |     INFO | core.Core | 现有分割文件验证通过
2025-07-28 16:32:03,134 |     INFO | core.Core | 验证通过，跳过处理
2025-07-28 16:32:03,136 |     INFO | core.Core | process_pipeline 耗时: 16.87s
2025-07-28 16:32:03,137 |     INFO | core.Core | ✓ 数据处理阶段完成
2025-07-28 16:32:03,137 |     INFO | core.Core | run_data_processing 耗时: 16.87s
2025-07-28 16:32:03,137 |     INFO | core.Core | ============================================================
2025-07-28 16:32:03,139 |     INFO | core.Core | 开始模型训练阶段
2025-07-28 16:32:03,139 |     INFO | core.Core | ============================================================
2025-07-28 16:32:03,140 |     INFO | core.Core | ✓ 训练数据文件存在: train_segment_0.parquet
2025-07-28 16:32:03,140 |     INFO | core.Core | ✓ 训练数据文件存在: train_segment_1.parquet
2025-07-28 16:32:03,140 |     INFO | core.Core | ✓ 训练数据文件存在: train_segment_2.parquet
2025-07-28 16:32:29,700 |    ERROR | core.Core | ✗ 模型训练阶段失败
2025-07-28 16:32:29,710 |     INFO | core.Core | run_model_training 耗时: 26.57s
2025-07-28 16:32:29,711 |    ERROR | core.Core | 模型训练失败，终止流水线
2025-07-28 16:32:29,711 |     INFO | core.Core | run_full_pipeline 耗时: 43.45s
